Date,Fatalities
14 May 2006,0
15 May 2006,0
7 Jun 2006,0
17 Jul 2006,0
27 Jul 2006,0
15 Aug 2006,0
10 Sep 2006,0
31 Oct 2006,0
19 Nov 2006,0
10 Dec 2006,0
11 Dec 2006,0
23 Dec 2006,0
26 Dec 2006,0
11 Apr 2007,0
13 Apr 2007,0
6 May 2007,0
20 May 2007,0
19 Jun 2007,0
25 Jun 2007,0
27 Jun 2007,0
29 Jun 2007,0
12 Jul 2007,0
14 Jul 2007,0
27 Sep 2007,0
15 Oct 2007,0
18 Nov 2007,0
2 Dec 2007,0
14 Dec 2007,0
7 Jan 2008,0
2 Feb 2008,0
14 Feb 2008,0
16 Feb 2008,0
23 Feb 2008,0
24 Mar 2008,0
24 Mar 2008,0
25 Mar 2008,0
25 May 2008,0
4 Jul 2008,0
7 Jul 2008,0+2
17 Jul 2008,0
25 Jul 2008,0
29 Jul 2008,0
3 Aug 2008,0
23 Aug 2008,0
26 Aug 2008,0
28 Aug 2008,0
30 Aug 2008,0
20 Sep 2008,0
21 Sep 2008,0
27 Sep 2008,0
1 Oct 2008,0
2 Oct 2008,0
15 Oct 2008,0
27 Oct 2008,0
21 Nov 2008,0
23 Dec 2008,0
7 Feb 2009,0
20 Feb 2009,0
1 Mar 2009,0
8 Mar 2009,0
14 Mar 2009,0
17 Mar 2009,0
18 Apr 2009,0
1 May 2009,0
8 May 2009,0
11 May 2009,0
11 May 2009,0
10 Jul 2009,0
4 Sep 2009,0
17 Dec 2009,0
17 Dec 2009,0
21 Jan 2010,0
5 Feb 2010,0
5 Feb 2010,0
19 Feb 2010,0
3 Mar 2010,0
18 Mar 2010,0
8 Apr 2010,0
4 May 2010,0
7 May 2010,0
17 May 2010,0
31 May 2010,0
11 Jun 2010,0
10 Jul 2010,0
17 Jul 2010,0
11 Aug 2010,0
30 Aug 2010,0
2 Sep 2010,0
3 Sep 2010,2
21 Sep 2010,0
21 Sep 2010,0
23 Sep 2010,0
24 Sep 2010,0
10 Oct 2010,0
25 Oct 2010,0
9 Nov 2010,0
15 Nov 2010,0
22 Nov 2010,0
26 Nov 2010,0
28 Nov 2010,0
30 Nov 2010,0
4 Dec 2010,0
11 Dec 2010,0
2 Feb 2011,0
16 Feb 2011,0
22 Feb 2011,0
13 Apr 2011,0
19 Apr 2011,0
5 May 2011,0
20 May 2011,0
17 Jun 2011,0
6 Jul 2011,0
16 Jul 2011,0
26 Jul 2011,0
28 Jul 2011,2
29 Jul 2011,0
29 Jul 2011,0
5 Aug 2011,0
11 Aug 2011,0
26 Aug 2011,0
23 Oct 2011,0
14 Nov 2011,0
2 Dec 2011,0
9 Dec 2011,0
23 Dec 2011,0
31 Jan 2012,0
25 Mar 2012,0
30 May 2012,0
5 Jul 2012,0
9 Jul 2012,0
18 Jul 2012,0
18 Aug 2012,0
23 Aug 2012,1
9 Sep 2012,0
21 Sep 2012,0
3 Oct 2012,0
19 Nov 2012,0
19 Feb 2013,0
20 Feb 2013,0
25 Feb 2013,0
8 Mar 2013,0
21 Mar 2013,0
23 Mar 2013,0
16 Apr 2013,0
22 Apr 2013,0
29 Apr 2013,7
19 May 2013,0
9 Jun 2013,0
31 Jul 2013,0
28 Aug 2013,0
8 Sep 2013,0
23 Sep 2013,0
27 Sep 2013,0
4 Oct 2013,0
20 Oct 2013,0
25 Oct 2013,0
1 Nov 2013,0
12 Nov 2013,0
20 Nov 2013,0
4 Dec 2013,0
22 Dec 2013,0
10 Feb 2014,0
27 Feb 2014,0
9 Mar 2014,0
21 Mar 2014,0
31 Mar 2014,0
3 Apr 2014,0
29 Apr 2014,0
8 Jun 2014,0
21 Jun 2014,0
29 Jul 2014,0
5 Aug 2014,0
15 Aug 2014,0
29 Aug 2014,0
21 Sep 2014,0
1 Oct 2014,0
8 Oct 2014,0
22 Oct 2014,0
24 Oct 2014,0
9 Nov 2014,0
24 Nov 2014,0
11 Dec 2014,0
20 Dec 2014,0
29 Dec 2014,0
13 Jan 2015,0
25 Feb 2015,0
27 Feb 2015,0
19 Mar 2015,0
17 Jun 2015,0
17 Jun 2015,0
20 Jul 2015,0
22 Jul 2015,0
27 Jul 2015,0
3 Sep 2015,0
8 Sep 2015,0
10 Sep 2015,0
19 Sep 2015,0
22 Sep 2015,0
2 Oct 2015,0
15 Oct 2015,0
18 Oct 2015,0
30 Oct 2015,0
22 Jan 2016,0
25 Jan 2016,0
30 Jan 2016,0
13 Feb 2016,0
12 Mar 2016,0
12 Mar 2016,0
6 Apr 2016,0
10 Apr 2016,0
15 Apr 2016,0
19 Apr 2016,0
21 Jun 2016,0
30 Sep 2016,0
11 Jan 2017,0
13 Jan 2017,0
16 Jan 2017,4+35
22 Jan 2017,0
30 Mar 2017,0
7 Apr 2017,0
8 Apr 2017,0
19 May 2017,0
4 Jun 2017,0
7 Jun 2017,0
16 Jun 2017,0
16 Jun 2017,0
15 Jul 2017,0
27 Jul 2017,0
26 Aug 2017,0
24 Sep 2017,0
11 Nov 2017,0
6 Dec 2017,0
23 Dec 2017,0
25 Jan 2018,0
5 Mar 2018,0
28 Mar 2018,0
29 Mar 2018,0
11 Apr 2018,0
19 Jun 2018,0
21 Jun 2018,0
23 Aug 2018,0
30 Aug 2018,0
15 Sep 2018,0
16 Sep 2018,0
8 Oct 2018,0
15 Oct 2018,0
19 Oct 2018,0
20 Oct 2018,0
25 Oct 2018,0
7 Nov 2018,0
20 Nov 2018,0
14 Dec 2018,0
23 Dec 2018,0
4 Jan 2019,0
16 Jan 2019,0
21 Jan 2019,0
13 Feb 2019,0
14 Feb 2019,0
9 Mar 2019,0
9 Mar 2019,0
9 Mar 2019,0
11 Mar 2019,0
12 Mar 2019,0
17 Mar 2019,0
8 Apr 2019,0
26 Apr 2019,0
11 May 2019,0
28 May 2019,0
3 Jun 2019,0
9 Jun 2019,0
16 Jun 2019,0
8 Jul 2019,0
24 Aug 2019,0
7 Sep 2019,0
10 Sep 2019,0
13 Nov 2019,0
28 Nov 2019,0
6 Dec 2019,0
10 Dec 2019,0
20 Dec 2019,0
1 Feb 2020,0
3 Feb 2020,0
15 Feb 2020,0
2 Mar 2020,0
23 Apr 2020,0
14 Jul 2020,0
5 Aug 2020,0
27 Aug 2020,0
29 Aug 2020,0
3 Oct 2020,0
17 Oct 2020,0
15 Nov 2020,0
20 Dec 2020,0
24 Dec 2020,0
16 Jan 2021,0
31 Jan 2021,0
1 Feb 2021,0
3 Feb 2021,0
20 Feb 2021,0
21 Feb 2021,0
26 Feb 2021,0
16 Mar 2021,0
22 Mar 2021,0
3 Apr 2021,0
11 Jun 2021,0
19 Jun 2021,0
20 Jul 2021,0
28 Jul 2021,0
30 Sep 2021,0
22 Oct 2021,0
27 Oct 2021,0
4 Nov 2021,0
5 Nov 2021,0
29 Nov 2021,0
16 Jan 2022,0
28 Jan 2022,0
29 Jan 2022,0
11 Feb 2022,0
30 Mar 2022,0
11 Apr 2022,0
18 Jul 2022,0
1 Aug 2022,0
8 Sep 2022,0
23 Nov 2022,0
12 Dec 2022,0
22 Dec 2022,0
26 Dec 2022,0
9 Jan 2023,0
15 Apr 2023,0
17 Apr 2023,0
29 Apr 2023,0
6 May 2023,0
14 May 2023,0
31 May 2023,0
17 Jul 2023,0
30 Jul 2023,0
7 Aug 2023,0
29 Nov 2023,0
8 Dec 2023,0
18 Jan 2024,0
24 Jan 2024,0
5 Feb 2024,0
8 Feb 2024,0
2 Apr 2024,0
22 Apr 2024,0
12 May 2024,0
15 May 2024,0
21 May 2024,0
24 May 2024,0
11 Jun 2024,0
17 Jun 2024,0
28 Jul 2024,0
11 Aug 2024,0
12 Aug 2024,0
19 Aug 2024,0
22 Aug 2024,0
