Date,Fatalities
9 Dec 2012,0
23 Dec 2012,0
7 Jan 2013,0
16 Apr 2013,0
14 Aug 2013,0
1 Sep 2013,0
14 Sep 2013,0
18 Oct 2013,0
4 Nov 2013,0
8 Nov 2013,0
17 Nov 2013,0
5 Dec 2013,0
18 Dec 2013,0
5 Jan 2014,0
21 Jan 2014,0
30 Jan 2014,0
2 Feb 2014,0
17 Feb 2014,0
20 Feb 2014,0
20 Feb 2014,0
22 Feb 2014,0
13 Mar 2014,0
19 Mar 2014,0
3 May 2014,0
17 Jun 2014,0
20 Jun 2014,0
5 Jul 2014,0
6 Jul 2014,0
11 Jul 2014,0
18 Aug 2014,0
25 Aug 2014,0
5 Sep 2014,0
7 Sep 2014,0
12 Sep 2014,0
20 Sep 2014,0
5 Nov 2014,0
17 Dec 2014,0
30 Dec 2014,0
15 Jan 2015,0
25 Jan 2015,0
14 Feb 2015,0
14 Mar 2015,0
20 Mar 2015,0
5 Apr 2015,0
12 Apr 2015,0
21 May 2015,0
5 Jun 2015,0
23 Jun 2015,0
29 Jun 2015,0
30 Jun 2015,0
12 Jul 2015,0
19 Aug 2015,0
22 Aug 2015,0
10 Oct 2015,0
29 Oct 2015,0
11 Dec 2015,0
18 Dec 2015,0
29 Jan 2016,0
21 Feb 2016,0
26 Feb 2016,0
1 Mar 2016,0
5 Mar 2016,0
6 Mar 2016,0
30 Mar 2016,0
24 Apr 2016,0
6 May 2016,0
31 May 2016,0
27 Jul 2016,0
31 Aug 2016,0
10 Sep 2016,0
15 Sep 2016,0
25 Sep 2016,0
25 Sep 2016,0
28 Oct 2016,0
10 Nov 2016,0
21 Nov 2016,0
29 Nov 2016,0
8 Dec 2016,0
20 Dec 2016,0
21 Dec 2016,0
15 Jan 2017,0
16 Jan 2017,0
15 Feb 2017,0
28 Feb 2017,0
8 Mar 2017,0
19 Mar 2017,0
15 Apr 2017,0
9 May 2017,0
17 Jul 2017,0
20 Jul 2017,0
22 Jul 2017,0
27 Jul 2017,0
5 Aug 2017,0
9 Aug 2017,0
21 Aug 2017,0
23 Aug 2017,
29 Aug 2017,0
31 Aug 2017,0
7 Sep 2017,0
12 Sep 2017,0
15 Oct 2017,0
30 Oct 2017,0
2 Nov 2017,0
16 Nov 2017,0
5 Dec 2017,0
14 Dec 2017,0
16 Dec 2017,0
19 Jan 2018,0
29 Jan 2018,0
9 Feb 2018,0
27 Feb 2018,0
10 Mar 2018,0
28 Mar 2018,0
7 Apr 2018,0
1 May 2018,0
21 May 2018,0
24 May 2018,0
29 May 2018,0
30 May 2018,0
30 May 2018,
27 Jun 2018,0
20 Jul 2018,0
27 Jul 2018,0
2 Aug 2018,0
26 Aug 2018,0
15 Sep 2018,0
24 Sep 2018,0
1 Oct 2018,0
6 Oct 2018,0
7 Oct 2018,0
17 Nov 2018,0
26 Nov 2018,0
4 Dec 2018,0
24 Dec 2018,0
5 Jan 2019,0
7 Feb 2019,0
14 Feb 2019,0
23 Feb 2019,3
2 Mar 2019,0
4 Mar 2019,0
21 Mar 2019,0
15 Apr 2019,0
28 Apr 2019,0
29 Apr 2019,0
1 May 2019,0
1 Jun 2019,0
5 Jun 2019,0
19 Jun 2019,0
21 Jun 2019,0
22 Jul 2019,0
15 Aug 2019,0
23 Aug 2019,0
25 Sep 2019,0
4 Oct 2019,0
8 Oct 2019,0
1 Dec 2019,0
19 Dec 2019,0
20 Jan 2020,0
31 Jan 2020,0
3 Feb 2020,0
8 Mar 2020,0
15 Mar 2020,0
24 May 2020,0
18 Jun 2020,0
1 Jul 2020,0
15 Jul 2020,0
24 Jul 2020,0
24 Jul 2020,0
11 Aug 2020,0
19 Aug 2020,0
28 Aug 2020,0
5 Sep 2020,0
22 Sep 2020,0
29 Jan 2021,0
27 Apr 2021,0
27 Apr 2021,0
11 May 2021,0
15 May 2021,0
23 May 2021,0
28 May 2021,0
29 May 2021,0
7 Jun 2021,0
17 Jun 2021,0
21 Jul 2021,0
29 Aug 2021,0
1 Sep 2021,0
11 Sep 2021,0
16 Sep 2021,0
18 Sep 2021,0
23 Sep 2021,0
23 Sep 2021,0
24 Sep 2021,0
9 Oct 2021,0
14 Oct 2021,0
7 Nov 2021,0
10 Nov 2021,0
18 Dec 2021,0
5 Jan 2022,0
8 Feb 2022,0
26 Feb 2022,0
23 Mar 2022,0
26 Mar 2022,0
28 Mar 2022,0
6 Apr 2022,0
17 Apr 2022,0
3 May 2022,0
10 May 2022,0
12 May 2022,0
14 Jun 2022,0
7 Jul 2022,0
23 Jul 2022,0
3 Aug 2022,0
12 Aug 2022,0
12 Aug 2022,0
24 Aug 2022,0
6 Sep 2022,0
15 Sep 2022,0
8 Oct 2022,0
15 Oct 2022,0
17 Oct 2022,0
8 Dec 2022,0
19 Dec 2022,0
20 Dec 2022,0
21 Dec 2022,0
24 Dec 2022,0
3 Jan 2023,0
3 Jan 2023,0
6 Jan 2023,0
25 Jan 2023,0
30 Jan 2023,0
1 Feb 2023,0
4 Feb 2023,0
4 Feb 2023,0
4 Feb 2023,0
5 Feb 2023,0
10 Feb 2023,0
28 Mar 2023,0
31 May 2023,0
10 Jun 2023,0
10 Jun 2023,0
14 Jun 2023,0
20 Jun 2023,0
28 Jun 2023,0
11 Jul 2023,0
12 Jul 2023,0
17 Jul 2023,0
24 Jul 2023,0
29 Jul 2023,0
29 Jul 2023,0
3 Aug 2023,0
20 Aug 2023,0
27 Aug 2023,0
31 Aug 2023,0
7 Sep 2023,0
16 Sep 2023,0
18 Sep 2023,0
29 Sep 2023,0
18 Oct 2023,0
16 Nov 2023,0
25 Nov 2023,0
29 Nov 2023,0
3 Dec 2023,0
3 Jan 2024,0
3 Jan 2024,0
18 Feb 2024,0
5 Mar 2024,0
11 Mar 2024,0
23 Mar 2024,0
24 Mar 2024,0
17 Apr 2024,0
23 Apr 2024,0
26 Apr 2024,0
7 May 2024,0
8 May 2024,0
15 May 2024,0
17 May 2024,0
27 May 2024,0
17 Jun 2024,0
27 Jun 2024,0
9 Jul 2024,0
16 Jul 2024,0
20 Jul 2024,0
6 Aug 2024,0
9 Aug 2024,0
10 Aug 2024,0
18 Aug 2024,0
27 Aug 2024,0
17 Sep 2024,0
3 Nov 2024,0
3 Nov 2024,0
