Date,Fatalities
20 Sep 2015,0
25 Sep 2015,0
28 Sep 2015,0
20 Oct 2015,0
20 Oct 2015,0
20 Oct 2015,0
24 Oct 2015,0
2 Nov 2015,0
6 Nov 2015,0
8 Nov 2015,0
16 Nov 2015,0
17 Nov 2015,0
23 Nov 2015,0
29 Nov 2015,0
3 Dec 2015,0
6 Dec 2015,0
12 Dec 2015,0
19 Dec 2015,0
20 Dec 2015,0
23 Dec 2015,0
23 Dec 2015,0
23 Dec 2015,0+1
24 Dec 2015,0
26 Dec 2015,0
30 Dec 2015,0
5 Jan 2016,0
5 Jan 2016,0
7 Jan 2016,0
8 Jan 2016,0
9 Jan 2016,0
9 Jan 2016,0
15 Jan 2016,0
22 Jan 2016,0
28 Jan 2016,0
29 Jan 2016,0
30 Jan 2016,0
7 Feb 2016,0
14 Feb 2016,0
14 Feb 2016,0
17 Feb 2016,0
17 Feb 2016,0
19 Feb 2016,0
20 Feb 2016,0
23 Feb 2016,0
28 Feb 2016,0
1 Mar 2016,0
3 Mar 2016,0
4 Mar 2016,0
5 Mar 2016,0
11 Mar 2016,0
12 Mar 2016,0
14 Mar 2016,0
17 Mar 2016,0
19 Mar 2016,62
20 Mar 2016,0
25 Mar 2016,0
28 Mar 2016,0
2 Apr 2016,0
4 Apr 2016,0
7 Apr 2016,0
9 Apr 2016,0
10 Apr 2016,0
12 Apr 2016,0
12 Apr 2016,0
17 Apr 2016,0
17 Apr 2016,0
21 Apr 2016,0
23 Apr 2016,0
27 Apr 2016,0
1 May 2016,0
1 May 2016,0
2 May 2016,0
3 May 2016,0
4 May 2016,0
11 May 2016,0
15 May 2016,0
22 May 2016,0
27 May 2016,0
4 Jun 2016,0
5 Jun 2016,0
9 Jun 2016,0
13 Jun 2016,0
26 Jun 2016,0
1 Jul 2016,0
7 Jul 2016,0
16 Jul 2016,0
19 Jul 2016,0
28 Jul 2016,0
29 Jul 2016,0
31 Jul 2016,0
31 Jul 2016,0
7 Aug 2016,0
